grid_id,休闲POI_密度,办公POI_密度,公共服务POI_密度,交通设施POI_密度,居住POI_密度,总POI密度
2540.0,0.0,8.0,8.0,0.0,0.0,16.0
2541.0,0.0,16.0,16.0,8.0,0.0,40.0
2542.0,4.0,8.0,4.0,8.0,0.0,24.0
2543.0,0.0,4.0,4.0,4.0,0.0,12.0
2544.0,0.0,12.0,8.0,16.0,0.0,36.0
2545.0,8.0,12.0,8.0,4.0,0.0,32.0
2546.0,24.0,4.0,16.0,8.0,8.0,60.0
2547.0,8.0,4.0,24.0,4.0,0.0,40.0
2548.0,68.0,4.0,52.0,12.0,0.0,136.0
2549.0,8.0,8.0,16.0,4.0,0.0,36.0
2550.0,4.0,0.0,0.0,0.0,0.0,4.0
2553.0,16.0,0.0,0.0,0.0,4.0,20.0
2554.0,8.0,4.0,0.0,0.0,0.0,12.0
2556.0,24.0,0.0,4.0,0.0,0.0,28.0
2557.0,12.0,0.0,0.0,4.0,4.0,20.0
2558.0,4.0,4.0,0.0,20.0,0.0,28.0
2559.0,0.0,4.0,0.0,32.0,0.0,36.0
2560.0,8.0,0.0,16.0,12.0,8.0,44.0
2561.0,0.0,32.0,8.0,0.0,0.0,40.0
2562.0,4.0,20.0,0.0,0.0,0.0,24.0
2563.0,0.0,8.0,0.0,4.0,0.0,12.0
2564.0,0.0,4.0,0.0,8.0,0.0,12.0
2565.0,8.0,0.0,0.0,0.0,0.0,8.0
2566.0,4.0,12.0,0.0,0.0,4.0,20.0
2567.0,4.0,0.0,0.0,0.0,0.0,4.0
2569.0,60.0,4.0,44.0,8.0,0.0,116.0
2570.0,60.0,48.0,24.0,8.0,4.0,144.0
2571.0,8.0,16.0,16.0,24.0,0.0,64.0
2572.0,0.0,4.0,0.0,12.0,0.0,16.0
2573.0,12.0,12.0,4.0,40.0,0.0,68.0
2574.0,0.0,0.0,0.0,8.0,0.0,8.0
2575.0,0.0,8.0,0.0,8.0,0.0,16.0
2576.0,0.0,8.0,0.0,4.0,0.0,12.0
2577.0,12.0,8.0,0.0,32.0,8.0,60.0
2578.0,0.0,8.0,8.0,0.0,0.0,16.0
2579.0,8.0,4.0,4.0,4.0,0.0,20.0
2580.0,8.0,20.0,16.0,16.0,8.0,68.0
2582.0,0.0,4.0,0.0,4.0,0.0,8.0
2583.0,0.0,12.0,0.0,4.0,0.0,16.0
2584.0,20.0,52.0,0.0,12.0,4.0,88.0
2585.0,44.0,28.0,12.0,0.0,0.0,84.0
2586.0,4.0,24.0,4.0,4.0,0.0,36.0
2587.0,4.0,0.0,0.0,0.0,0.0,4.0
2588.0,16.0,4.0,8.0,12.0,0.0,40.0
2589.0,24.0,16.0,0.0,4.0,0.0,44.0
2590.0,0.0,8.0,0.0,8.0,0.0,16.0
2591.0,116.0,76.0,20.0,4.0,0.0,216.0
2592.0,212.0,100.0,112.0,4.0,0.0,428.0
2593.0,0.0,4.0,8.0,4.0,4.0,20.0
2594.0,8.0,8.0,24.0,20.0,8.0,68.0
2595.0,12.0,12.0,4.0,12.0,0.0,40.0
2596.0,0.0,8.0,4.0,12.0,0.0,24.0
2597.0,4.0,8.0,0.0,4.0,8.0,24.0
2598.0,4.0,72.0,4.0,4.0,4.0,88.0
2599.0,0.0,20.0,8.0,4.0,0.0,32.0
2600.0,0.0,0.0,4.0,16.0,0.0,20.0
2601.0,0.0,4.0,0.0,0.0,0.0,4.0
2603.0,12.0,16.0,12.0,0.0,0.0,40.0
2606.0,12.0,0.0,4.0,0.0,0.0,16.0
2607.0,0.0,0.0,0.0,4.0,0.0,4.0
2610.0,36.0,12.0,28.0,4.0,0.0,80.0
2611.0,80.0,20.0,28.0,4.0,0.0,132.0
2612.0,48.0,16.0,16.0,40.0,20.0,140.0
2613.0,8.0,0.0,0.0,8.0,0.0,16.0
2614.0,8.0,4.0,0.0,0.0,0.0,12.0
2615.0,4.0,0.0,8.0,0.0,4.0,16.0
2617.0,24.0,32.0,12.0,12.0,0.0,80.0
2618.0,16.0,52.0,0.0,0.0,0.0,68.0
2619.0,0.0,4.0,4.0,0.0,0.0,8.0
2621.0,4.0,8.0,0.0,0.0,0.0,12.0
2624.0,112.0,24.0,40.0,4.0,4.0,184.0
2625.0,8.0,20.0,0.0,16.0,0.0,44.0
2626.0,12.0,8.0,0.0,16.0,4.0,40.0
2627.0,44.0,0.0,40.0,52.0,4.0,140.0
2628.0,8.0,0.0,8.0,0.0,0.0,16.0
2629.0,0.0,4.0,4.0,4.0,0.0,12.0
2632.0,4.0,12.0,0.0,4.0,0.0,20.0
2633.0,4.0,0.0,0.0,0.0,0.0,4.0
2635.0,12.0,36.0,16.0,12.0,0.0,76.0
2636.0,12.0,12.0,4.0,4.0,4.0,36.0
2637.0,0.0,20.0,0.0,0.0,0.0,20.0
2638.0,4.0,24.0,0.0,8.0,0.0,36.0
2639.0,16.0,28.0,12.0,8.0,0.0,64.0
2640.0,4.0,16.0,8.0,4.0,0.0,32.0
2641.0,0.0,4.0,0.0,0.0,0.0,4.0
2643.0,4.0,24.0,12.0,12.0,4.0,56.0
2644.0,28.0,12.0,4.0,0.0,0.0,44.0
2645.0,0.0,12.0,4.0,0.0,4.0,20.0
2646.0,52.0,32.0,68.0,0.0,4.0,156.0
2647.0,212.0,88.0,504.0,28.0,8.0,840.0
2648.0,112.0,8.0,28.0,4.0,4.0,156.0
2649.0,0.0,8.0,16.0,12.0,4.0,40.0
2651.0,4.0,0.0,0.0,0.0,0.0,4.0
2652.0,4.0,0.0,0.0,0.0,0.0,4.0
2653.0,8.0,68.0,4.0,24.0,12.0,116.0
2654.0,4.0,20.0,0.0,4.0,0.0,28.0
2655.0,0.0,4.0,8.0,0.0,0.0,12.0
2657.0,0.0,12.0,0.0,0.0,0.0,12.0
2658.0,16.0,4.0,0.0,4.0,0.0,24.0
2659.0,0.0,4.0,12.0,0.0,0.0,16.0
2660.0,4.0,0.0,0.0,0.0,0.0,4.0
2661.0,16.0,8.0,4.0,16.0,0.0,44.0
2662.0,4.0,0.0,0.0,0.0,0.0,4.0
2663.0,16.0,12.0,4.0,0.0,0.0,32.0
2664.0,12.0,4.0,20.0,4.0,0.0,40.0
2665.0,32.0,4.0,8.0,0.0,0.0,44.0
2666.0,104.0,8.0,20.0,24.0,56.0,212.0
2667.0,12.0,0.0,0.0,8.0,4.0,24.0
2668.0,8.0,4.0,0.0,0.0,0.0,12.0
2671.0,4.0,0.0,0.0,0.0,0.0,4.0
2672.0,8.0,0.0,0.0,0.0,0.0,8.0
2678.0,32.0,8.0,20.0,12.0,4.0,76.0
2679.0,12.0,28.0,12.0,0.0,0.0,52.0
2680.0,4.0,4.0,0.0,0.0,0.0,8.0
2681.0,20.0,4.0,4.0,4.0,0.0,32.0
2682.0,24.0,12.0,52.0,36.0,12.0,136.0
2683.0,0.0,12.0,0.0,0.0,0.0,12.0
2689.0,16.0,52.0,4.0,8.0,4.0,84.0
2690.0,80.0,68.0,76.0,24.0,8.0,256.0
2691.0,4.0,4.0,0.0,0.0,0.0,8.0
2692.0,24.0,12.0,12.0,0.0,0.0,48.0
2693.0,144.0,64.0,80.0,28.0,4.0,320.0
2694.0,44.0,68.0,44.0,16.0,4.0,176.0
2695.0,40.0,24.0,24.0,4.0,4.0,96.0
2696.0,52.0,24.0,24.0,0.0,4.0,104.0
2697.0,40.0,24.0,28.0,4.0,4.0,100.0
2698.0,128.0,56.0,92.0,28.0,4.0,308.0
2699.0,76.0,36.0,4.0,4.0,4.0,124.0
2700.0,8.0,8.0,8.0,4.0,0.0,28.0
2701.0,12.0,12.0,0.0,0.0,0.0,24.0
2702.0,60.0,12.0,44.0,8.0,0.0,124.0
2703.0,0.0,28.0,0.0,0.0,0.0,28.0
2705.0,28.0,4.0,0.0,0.0,0.0,32.0
2706.0,20.0,8.0,8.0,8.0,0.0,44.0
2707.0,4.0,20.0,4.0,0.0,4.0,32.0
2710.0,16.0,0.0,0.0,0.0,0.0,16.0
2711.0,0.0,4.0,4.0,0.0,0.0,8.0
2712.0,4.0,12.0,0.0,8.0,0.0,24.0
2713.0,0.0,20.0,12.0,0.0,0.0,32.0
2716.0,8.0,8.0,8.0,0.0,0.0,24.0
2717.0,8.0,16.0,0.0,4.0,0.0,28.0
2718.0,0.0,12.0,0.0,0.0,0.0,12.0
2719.0,20.0,20.0,8.0,8.0,0.0,56.0
2720.0,160.0,16.0,68.0,8.0,0.0,252.0
2721.0,68.0,4.0,44.0,32.0,0.0,148.0
2722.0,24.0,16.0,32.0,32.0,4.0,108.0
2723.0,32.0,4.0,4.0,0.0,0.0,40.0
2724.0,28.0,12.0,4.0,0.0,4.0,48.0
2726.0,4.0,0.0,0.0,0.0,0.0,4.0
2728.0,4.0,0.0,0.0,0.0,0.0,4.0
2729.0,24.0,4.0,0.0,0.0,0.0,28.0
2731.0,0.0,4.0,0.0,0.0,0.0,4.0
2732.0,36.0,16.0,16.0,12.0,0.0,80.0
2733.0,28.0,4.0,0.0,0.0,0.0,32.0
2734.0,0.0,4.0,0.0,0.0,0.0,4.0
2735.0,32.0,8.0,12.0,28.0,0.0,80.0
2736.0,0.0,32.0,0.0,40.0,0.0,72.0
2737.0,28.0,36.0,100.0,12.0,0.0,176.0
2738.0,28.0,36.0,20.0,0.0,8.0,92.0
2739.0,16.0,4.0,0.0,4.0,0.0,24.0
2743.0,4.0,0.0,0.0,0.0,0.0,4.0
2744.0,0.0,16.0,8.0,0.0,0.0,24.0
2745.0,576.0,140.0,80.0,36.0,12.0,844.0
2746.0,72.0,68.0,92.0,32.0,8.0,272.0
2747.0,0.0,24.0,16.0,0.0,0.0,40.0
2748.0,4.0,0.0,4.0,0.0,0.0,8.0
2749.0,0.0,12.0,0.0,0.0,0.0,12.0
2750.0,12.0,4.0,4.0,4.0,0.0,24.0
2751.0,12.0,8.0,0.0,0.0,0.0,20.0
2752.0,0.0,8.0,0.0,8.0,0.0,16.0
2753.0,56.0,40.0,24.0,4.0,4.0,128.0
2754.0,52.0,60.0,24.0,8.0,0.0,144.0
2755.0,52.0,8.0,60.0,8.0,0.0,128.0
2756.0,40.0,20.0,0.0,8.0,0.0,68.0
2757.0,0.0,4.0,8.0,16.0,0.0,28.0
2758.0,428.0,144.0,20.0,12.0,8.0,612.0
2759.0,104.0,16.0,16.0,0.0,0.0,136.0
2760.0,0.0,8.0,0.0,4.0,0.0,12.0
2761.0,0.0,4.0,0.0,0.0,0.0,4.0
2762.0,20.0,16.0,8.0,4.0,4.0,52.0
2763.0,64.0,36.0,32.0,0.0,0.0,132.0
2764.0,32.0,28.0,32.0,8.0,0.0,100.0
2766.0,0.0,12.0,0.0,0.0,0.0,12.0
2767.0,4.0,0.0,0.0,0.0,0.0,4.0
2768.0,8.0,8.0,0.0,0.0,0.0,16.0
2769.0,4.0,16.0,0.0,0.0,0.0,20.0
2770.0,4.0,0.0,4.0,0.0,0.0,8.0
2771.0,324.0,32.0,96.0,4.0,4.0,460.0
2772.0,164.0,24.0,56.0,4.0,0.0,248.0
2773.0,12.0,12.0,12.0,16.0,4.0,56.0
2774.0,20.0,0.0,12.0,0.0,0.0,32.0
2775.0,12.0,0.0,0.0,0.0,4.0,16.0
2776.0,16.0,0.0,0.0,0.0,0.0,16.0
2777.0,24.0,0.0,0.0,0.0,0.0,24.0
2778.0,0.0,0.0,0.0,4.0,0.0,4.0
2779.0,8.0,0.0,0.0,0.0,0.0,8.0
2780.0,8.0,8.0,0.0,8.0,0.0,24.0
2782.0,16.0,0.0,0.0,0.0,0.0,16.0
2783.0,0.0,0.0,0.0,0.0,8.0,8.0
2784.0,4.0,8.0,0.0,12.0,0.0,24.0
2785.0,0.0,0.0,0.0,8.0,0.0,8.0
2786.0,0.0,0.0,20.0,12.0,12.0,44.0
2787.0,176.0,36.0,88.0,56.0,16.0,372.0
2788.0,4.0,72.0,16.0,60.0,16.0,168.0
2789.0,16.0,36.0,16.0,8.0,4.0,80.0
2790.0,116.0,20.0,88.0,36.0,16.0,276.0
2791.0,48.0,28.0,48.0,12.0,8.0,144.0
2792.0,16.0,24.0,12.0,4.0,0.0,56.0
2793.0,4.0,16.0,0.0,0.0,0.0,20.0
2795.0,40.0,12.0,16.0,4.0,0.0,72.0
2796.0,60.0,48.0,92.0,8.0,0.0,208.0
2797.0,44.0,108.0,40.0,40.0,0.0,232.0
2798.0,120.0,100.0,32.0,32.0,4.0,288.0
2799.0,0.0,16.0,8.0,24.0,4.0,52.0
2801.0,4.0,4.0,4.0,0.0,0.0,12.0
2803.0,44.0,8.0,32.0,8.0,8.0,100.0
2804.0,96.0,52.0,8.0,12.0,8.0,176.0
2805.0,384.0,136.0,24.0,8.0,4.0,556.0
2806.0,32.0,4.0,28.0,4.0,4.0,72.0
2807.0,32.0,32.0,16.0,12.0,0.0,92.0
2808.0,84.0,40.0,48.0,20.0,8.0,200.0
2809.0,180.0,64.0,100.0,40.0,16.0,400.0
2810.0,80.0,20.0,28.0,4.0,0.0,132.0
2811.0,4.0,0.0,8.0,0.0,0.0,12.0
2813.0,8.0,0.0,0.0,0.0,4.0,12.0
2814.0,8.0,16.0,4.0,0.0,4.0,32.0
2815.0,12.0,0.0,0.0,0.0,0.0,12.0
2816.0,8.0,12.0,0.0,24.0,4.0,48.0
2817.0,28.0,20.0,20.0,4.0,0.0,72.0
2818.0,252.0,12.0,56.0,4.0,0.0,324.0
2819.0,0.0,4.0,0.0,0.0,0.0,4.0
2820.0,8.0,0.0,0.0,0.0,0.0,8.0
2821.0,12.0,8.0,4.0,4.0,0.0,28.0
2822.0,16.0,0.0,0.0,0.0,0.0,16.0
2823.0,20.0,4.0,0.0,0.0,0.0,24.0
2824.0,8.0,0.0,4.0,8.0,0.0,20.0
2825.0,8.0,4.0,0.0,0.0,0.0,12.0
2826.0,16.0,0.0,0.0,0.0,0.0,16.0
2828.0,0.0,0.0,4.0,0.0,0.0,4.0
2829.0,0.0,0.0,0.0,24.0,0.0,24.0
2830.0,4.0,8.0,4.0,4.0,0.0,20.0
2831.0,4.0,4.0,20.0,4.0,0.0,32.0
2832.0,116.0,4.0,64.0,40.0,4.0,228.0
2833.0,24.0,4.0,20.0,36.0,8.0,92.0
2834.0,8.0,40.0,4.0,28.0,0.0,80.0
2835.0,44.0,12.0,52.0,0.0,0.0,108.0
2836.0,264.0,60.0,104.0,8.0,24.0,460.0
2837.0,428.0,36.0,136.0,48.0,16.0,664.0
2838.0,508.0,32.0,180.0,72.0,56.0,848.0
2839.0,296.0,68.0,104.0,28.0,52.0,548.0
2840.0,440.0,52.0,216.0,92.0,48.0,848.0
2841.0,360.0,104.0,148.0,68.0,44.0,724.0
2842.0,476.0,56.0,248.0,52.0,44.0,876.0
2843.0,24.0,68.0,4.0,44.0,4.0,144.0
2844.0,0.0,4.0,0.0,0.0,0.0,4.0
2845.0,264.0,40.0,32.0,4.0,0.0,340.0
2846.0,232.0,72.0,24.0,40.0,0.0,368.0
2848.0,248.0,124.0,508.0,24.0,48.0,952.0
2849.0,288.0,184.0,216.0,4.0,24.0,716.0
2850.0,0.0,16.0,4.0,0.0,0.0,20.0
2851.0,4.0,4.0,0.0,0.0,0.0,8.0
2852.0,8.0,4.0,8.0,0.0,0.0,20.0
2853.0,4.0,0.0,0.0,0.0,0.0,4.0
2856.0,4.0,0.0,0.0,0.0,4.0,8.0
2857.0,4.0,16.0,0.0,0.0,0.0,20.0
2858.0,16.0,0.0,4.0,0.0,0.0,20.0
2859.0,12.0,8.0,0.0,0.0,4.0,24.0
2860.0,32.0,12.0,4.0,4.0,4.0,56.0
2861.0,12.0,0.0,0.0,4.0,0.0,16.0
2862.0,4.0,4.0,0.0,0.0,0.0,8.0
2863.0,0.0,0.0,4.0,0.0,0.0,4.0
2865.0,20.0,4.0,0.0,0.0,0.0,24.0
2866.0,20.0,0.0,0.0,8.0,12.0,40.0
2868.0,4.0,0.0,0.0,0.0,0.0,4.0
2871.0,4.0,8.0,0.0,0.0,0.0,12.0
2872.0,0.0,8.0,12.0,0.0,0.0,20.0
2873.0,8.0,12.0,0.0,4.0,0.0,24.0
2874.0,8.0,16.0,12.0,16.0,4.0,56.0
2875.0,128.0,72.0,68.0,84.0,16.0,368.0
2876.0,0.0,44.0,0.0,8.0,0.0,52.0
2877.0,8.0,4.0,8.0,12.0,8.0,40.0
2878.0,32.0,20.0,8.0,20.0,16.0,96.0
2879.0,4.0,12.0,0.0,12.0,0.0,28.0
2881.0,0.0,4.0,0.0,0.0,0.0,4.0
2882.0,4.0,4.0,0.0,20.0,0.0,28.0
2883.0,132.0,8.0,104.0,52.0,16.0,312.0
2884.0,0.0,8.0,0.0,4.0,8.0,20.0
2885.0,96.0,40.0,68.0,56.0,24.0,284.0
2886.0,0.0,8.0,0.0,4.0,4.0,16.0
2888.0,0.0,32.0,0.0,8.0,4.0,44.0
2889.0,48.0,24.0,20.0,4.0,0.0,96.0
2890.0,16.0,0.0,8.0,4.0,0.0,28.0
2891.0,16.0,0.0,0.0,0.0,0.0,16.0
2892.0,8.0,12.0,8.0,0.0,0.0,28.0
2893.0,4.0,0.0,0.0,0.0,0.0,4.0
2895.0,8.0,8.0,8.0,0.0,0.0,24.0
2896.0,0.0,4.0,0.0,0.0,0.0,4.0
2897.0,16.0,12.0,0.0,0.0,0.0,28.0
2899.0,0.0,0.0,0.0,0.0,20.0,20.0
2900.0,0.0,4.0,0.0,0.0,0.0,4.0
2901.0,0.0,12.0,8.0,0.0,0.0,20.0
2902.0,48.0,4.0,8.0,0.0,0.0,60.0
2903.0,4.0,4.0,4.0,0.0,0.0,12.0
2904.0,8.0,0.0,0.0,0.0,0.0,8.0
2906.0,4.0,0.0,0.0,0.0,0.0,4.0
2907.0,24.0,24.0,0.0,16.0,4.0,68.0
2911.0,0.0,0.0,4.0,4.0,0.0,8.0
2912.0,8.0,12.0,0.0,0.0,0.0,20.0
2913.0,4.0,20.0,16.0,4.0,0.0,44.0
2914.0,8.0,0.0,16.0,4.0,0.0,28.0
2915.0,0.0,4.0,4.0,4.0,0.0,12.0
2916.0,0.0,16.0,4.0,20.0,0.0,40.0
2917.0,16.0,8.0,44.0,24.0,8.0,100.0
2918.0,0.0,4.0,0.0,0.0,0.0,4.0
2919.0,0.0,12.0,0.0,32.0,4.0,48.0
2920.0,0.0,4.0,0.0,0.0,0.0,4.0
2921.0,8.0,16.0,0.0,4.0,0.0,28.0
2924.0,0.0,20.0,4.0,32.0,0.0,56.0
2925.0,80.0,16.0,24.0,40.0,16.0,176.0
2927.0,24.0,0.0,12.0,16.0,16.0,68.0
2928.0,44.0,20.0,24.0,24.0,20.0,132.0
2929.0,12.0,0.0,4.0,12.0,0.0,28.0
2930.0,4.0,4.0,4.0,0.0,4.0,16.0
2931.0,0.0,16.0,4.0,4.0,0.0,24.0
2932.0,84.0,128.0,52.0,24.0,12.0,300.0
2934.0,0.0,4.0,0.0,0.0,0.0,4.0
2935.0,4.0,4.0,0.0,0.0,0.0,8.0
2936.0,4.0,0.0,4.0,0.0,0.0,8.0
2938.0,16.0,8.0,4.0,0.0,0.0,28.0
2939.0,0.0,4.0,0.0,0.0,0.0,4.0
2941.0,12.0,0.0,8.0,0.0,0.0,20.0
2942.0,4.0,0.0,0.0,0.0,0.0,4.0
2944.0,16.0,4.0,0.0,0.0,0.0,20.0
2945.0,4.0,0.0,0.0,0.0,4.0,8.0
2946.0,0.0,0.0,0.0,4.0,4.0,8.0
2948.0,0.0,0.0,4.0,0.0,0.0,4.0
2949.0,4.0,0.0,8.0,0.0,4.0,16.0
2950.0,0.0,4.0,0.0,0.0,0.0,4.0
2951.0,0.0,12.0,0.0,12.0,0.0,24.0
2955.0,0.0,12.0,8.0,4.0,0.0,24.0
2956.0,8.0,0.0,0.0,4.0,0.0,12.0
2957.0,8.0,12.0,0.0,8.0,4.0,32.0
2958.0,0.0,24.0,0.0,4.0,0.0,28.0
2961.0,0.0,12.0,0.0,0.0,0.0,12.0
2962.0,8.0,4.0,0.0,0.0,0.0,12.0
2963.0,0.0,12.0,0.0,4.0,0.0,16.0
2964.0,4.0,24.0,0.0,8.0,0.0,36.0
2965.0,112.0,20.0,56.0,4.0,20.0,212.0
2966.0,8.0,4.0,0.0,0.0,4.0,16.0
2967.0,16.0,12.0,8.0,0.0,0.0,36.0
2968.0,0.0,4.0,0.0,0.0,0.0,4.0
2969.0,8.0,8.0,24.0,8.0,8.0,56.0
2970.0,0.0,36.0,4.0,0.0,0.0,40.0
2971.0,4.0,4.0,4.0,24.0,0.0,36.0
2972.0,4.0,4.0,8.0,0.0,0.0,16.0
2973.0,0.0,4.0,0.0,0.0,0.0,4.0
2976.0,12.0,0.0,0.0,0.0,4.0,16.0
2977.0,8.0,0.0,0.0,0.0,0.0,8.0
2978.0,4.0,0.0,0.0,0.0,0.0,4.0
2979.0,4.0,4.0,0.0,0.0,4.0,12.0
2980.0,0.0,4.0,0.0,4.0,0.0,8.0
2983.0,4.0,0.0,0.0,0.0,0.0,4.0
2985.0,0.0,4.0,0.0,0.0,0.0,4.0
2987.0,8.0,0.0,0.0,0.0,0.0,8.0
2988.0,80.0,12.0,52.0,12.0,0.0,156.0
2990.0,8.0,4.0,0.0,0.0,0.0,12.0
2991.0,4.0,4.0,4.0,4.0,0.0,16.0
2992.0,4.0,0.0,8.0,0.0,0.0,12.0
2993.0,8.0,4.0,0.0,0.0,0.0,12.0
2994.0,0.0,12.0,0.0,0.0,0.0,12.0
2997.0,8.0,12.0,0.0,4.0,0.0,24.0
2998.0,4.0,4.0,0.0,0.0,0.0,8.0
2999.0,20.0,4.0,4.0,0.0,4.0,32.0
3000.0,0.0,0.0,4.0,0.0,0.0,4.0
3001.0,0.0,4.0,0.0,0.0,0.0,4.0
3002.0,0.0,12.0,8.0,8.0,4.0,32.0
3003.0,4.0,0.0,0.0,0.0,0.0,4.0
3004.0,0.0,8.0,0.0,0.0,0.0,8.0
3005.0,4.0,4.0,0.0,12.0,0.0,20.0
3006.0,0.0,4.0,0.0,0.0,0.0,4.0
3007.0,0.0,4.0,0.0,0.0,0.0,4.0
3008.0,8.0,4.0,0.0,0.0,0.0,12.0
3009.0,72.0,28.0,32.0,4.0,4.0,140.0
3010.0,4.0,0.0,0.0,4.0,0.0,8.0
3011.0,4.0,0.0,0.0,0.0,0.0,4.0
3012.0,4.0,0.0,0.0,0.0,0.0,4.0
3014.0,0.0,4.0,4.0,0.0,0.0,8.0
3015.0,8.0,4.0,0.0,0.0,0.0,12.0
3016.0,0.0,0.0,0.0,4.0,0.0,4.0
3017.0,8.0,0.0,0.0,4.0,0.0,12.0
3018.0,4.0,8.0,4.0,0.0,0.0,16.0
3020.0,4.0,0.0,0.0,0.0,0.0,4.0
3021.0,8.0,16.0,0.0,0.0,0.0,24.0
3022.0,8.0,32.0,8.0,4.0,0.0,52.0
3024.0,0.0,8.0,0.0,0.0,0.0,8.0
3025.0,4.0,0.0,0.0,0.0,0.0,4.0
3026.0,4.0,4.0,0.0,0.0,0.0,8.0
3027.0,0.0,0.0,4.0,0.0,0.0,4.0
3030.0,8.0,4.0,4.0,0.0,0.0,16.0
3031.0,4.0,0.0,0.0,0.0,0.0,4.0
3032.0,0.0,4.0,0.0,0.0,0.0,4.0
3034.0,0.0,4.0,0.0,0.0,0.0,4.0
3036.0,0.0,8.0,0.0,0.0,0.0,8.0
3037.0,8.0,4.0,4.0,0.0,0.0,16.0
3038.0,48.0,0.0,12.0,0.0,0.0,60.0
3039.0,4.0,8.0,4.0,0.0,0.0,16.0
3040.0,4.0,0.0,0.0,0.0,0.0,4.0
3041.0,12.0,0.0,0.0,0.0,0.0,12.0
3042.0,4.0,16.0,0.0,0.0,0.0,20.0
3044.0,0.0,4.0,12.0,8.0,4.0,28.0
3046.0,0.0,0.0,4.0,0.0,0.0,4.0
3050.0,0.0,4.0,0.0,0.0,0.0,4.0
3051.0,4.0,0.0,0.0,0.0,0.0,4.0
3053.0,0.0,8.0,0.0,0.0,0.0,8.0
3054.0,4.0,4.0,0.0,0.0,0.0,8.0
3055.0,0.0,0.0,4.0,0.0,0.0,4.0
3056.0,0.0,4.0,0.0,0.0,0.0,4.0
3057.0,0.0,4.0,0.0,0.0,0.0,4.0
3058.0,4.0,4.0,0.0,0.0,0.0,8.0
3060.0,4.0,4.0,0.0,0.0,0.0,8.0
3061.0,4.0,0.0,0.0,0.0,0.0,4.0
3062.0,16.0,12.0,4.0,0.0,0.0,32.0
3063.0,0.0,4.0,0.0,0.0,0.0,4.0
3065.0,4.0,0.0,0.0,0.0,0.0,4.0
3071.0,0.0,0.0,4.0,0.0,0.0,4.0
3073.0,4.0,4.0,0.0,0.0,0.0,8.0
3079.0,0.0,4.0,0.0,0.0,0.0,4.0
3080.0,0.0,8.0,0.0,0.0,0.0,8.0
3082.0,0.0,4.0,0.0,0.0,0.0,4.0
3083.0,0.0,4.0,0.0,0.0,0.0,4.0
3085.0,4.0,12.0,0.0,0.0,0.0,16.0
3086.0,0.0,4.0,0.0,0.0,0.0,4.0
3090.0,4.0,4.0,0.0,0.0,0.0,8.0
3091.0,4.0,0.0,0.0,0.0,0.0,4.0
3094.0,0.0,12.0,0.0,0.0,0.0,12.0
3097.0,0.0,0.0,4.0,0.0,0.0,4.0
3100.0,4.0,0.0,0.0,0.0,0.0,4.0
3101.0,4.0,0.0,0.0,0.0,0.0,4.0
3103.0,8.0,0.0,0.0,0.0,0.0,8.0
3105.0,0.0,4.0,0.0,0.0,0.0,4.0
3107.0,0.0,4.0,0.0,0.0,0.0,4.0
3111.0,0.0,0.0,8.0,0.0,0.0,8.0
3112.0,0.0,4.0,0.0,0.0,0.0,4.0
3116.0,0.0,4.0,0.0,0.0,0.0,4.0
3125.0,4.0,0.0,0.0,0.0,0.0,4.0
3126.0,0.0,4.0,0.0,0.0,0.0,4.0
3129.0,0.0,4.0,0.0,0.0,0.0,4.0
3130.0,44.0,12.0,4.0,4.0,4.0,68.0
3136.0,0.0,0.0,4.0,0.0,0.0,4.0
3137.0,4.0,4.0,0.0,0.0,4.0,12.0
3147.0,0.0,0.0,4.0,0.0,0.0,4.0
